site_name,butterfly_code,genus_sp,forest_type
lo24,868,Archaeoprepona_demophon,logged
lo24,869,Archaeoprepona_demophon,logged
lo24,870,Tigridia_acesta,logged
lo24,871,Taygetis_cleopatra,logged
lo01,872,Nessaea_obrinus,logged
lo01,873,Taygetis_cleopatra,logged
lo01,874,Memphis_acidalia,logged
lo01,875,Catonephele_orites,logged
lo01,876,Catonephele_orites,logged
lo01,877,Nessaea_obrinus,logged
lo01,878,Nessaea_obrinus,logged
lo01,879,Nessaea_obrinus,logged
lo01,880,Archaeoprepona_demophon,logged
lo01,881,Bia_actorion,logged
lo17,882,Taygetis_cleopatra,logged
lo17,883,Taygetis_virgilia,logged
lo17,884,Archaeoprepona_demophon,logged
lo17,885,Catonephele_orites,logged
lo17,886,Archaeoprepona_amphimachus,logged
lo17,887,Paraeuptychia_hesionides,logged
lo17,888,Taygetis_virgilia,logged
lo17,889,Nessaea_obrinus,logged
lo17,890,Catoblepia_berecynthia,logged
lo17,891,Nessaea_obrinus,logged
lo17,892,Haetera_piera,logged
lo17,893,Morpho_helenor,logged
lo17,894,Archaeoprepona_demophon,logged
lo17,895,Morpho_helenor,logged
lo17,896,Tigridia_acesta,logged
lo17,897,Nessaea_obrinus,logged
lo17,898,Cissia_proba,logged
lo17,899,Catoblepia_soranus,logged
lo01,900,Morpho_helenor,logged
pr17,901,Colobura_dirce,primary
pr17,902,Nessaea_obrinus,primary
pr17,904,Neruda_metharme,primary
pr17,906,Euselasia_crinon,primary
pr17,907,Taygetis_cleopatra,primary
pr17,908,Taygetis_cleopatra,primary
pr17,909,Taygetis_cleopatra,primary
pr17,910,Catoblepia_berecynthia,primary
pr17,911,Morpho_helenor,primary
pr17,912,Zaretis_isidora,primary
pr18,913,Catonephele_orites,primary
pr18,914,Nessaea_obrinus,primary
pr18,915,Nessaea_obrinus,primary
pr18,917,Adelpha _,primary
pr18,918,Catonephele_orites,primary
pr18,919,Nessaea_obrinus,primary
pr18,920,Nessaea_obrinus,primary
pr18,921,Archaeoprepona_demophon,primary
pr18,922,Catonephele_orites,primary
pr18,923,Nessaea_obrinus,primary
pr18,924,Temenis_laothoe,primary
pr18,925,Catonephele_orites,primary
pr18,926,Catonephele_orites,primary
pr15,927,Morpho_helenor,primary
pr15,928,Archaeoprepona_demophon,primary
pr15,929,Prepona_laertes,primary
pr15,930,Catonephele_orites,primary
pr15,931,Catoblepia_berecynthia,primary
pr15,932,Bia_actorion,primary
pr15,933,Pyrrhogyra_stratonicius,primary
pr15,934,Nessaea_obrinus,primary
pr15,935,Morpho_helenor,primary
pr15,936,Paraeuptychia_ocirrhoe,primary
pr15,937,Archaeoprepona_demophon,primary
pr15,938,Archaeoprepona_demophon,primary
pr15,939,Taygetis_cleopatra,primary
pr15,940,Taygetis_cleopatra,primary
pr15,941,Taygetis_cleopatra,primary
pr15,942,Catoblepia_soranus,primary
pr15,943,Catoblepia_soranus,primary
pr15,944,Archaeoprepona_licomedes,primary
pr15,945,Catonephele_orites,primary
pr15,946,Nessaea_obrinus,primary
pr15,947,Colobura_dirce,primary
pr15,948,Zaretis_isidora,primary
pr15,949,Archaeoprepona_demophon,primary
pr15,950,Nessaea_obrinus,primary
pr15,951,Nessaea_obrinus,primary
pr15,952,Catonephele_orites,primary
pr16,953,Catonephele_orites,primary
pr16,954,Tigridia_acesta,primary
pr16,955,Colobura_dirce,primary
pr16,956,Catoblepia_berecynthia,primary
pr16,957,Opsiphanes_invirae,primary
pr16,958,Tigridia_acesta,primary
pr16,959,Caligo_idomeneus,primary
pr16,960,Archaeoprepona_demophon,primary
pr16,961,Taygetis_virgilia,primary
pr16,962,Morpho_helenor,primary
pr16,963,Adelpha _mesentina,primary
pr16,964,Colobura_dirce,primary
pr16,965,Adelpha _attica,primary
pr16,966,Catoblepia_berecynthia,primary
pr16,967,Temenis_laothoe,primary
pr16,968,Catonephele_orites,primary
lo28,969,Temenis_laothoe,logged
lo28,970,Prepona_pheridamas,logged
lo28,971,Temenis_laothoe,logged
lo28,972,Caligo_idomeneus,logged
lo28,973,Eryphanis_automedon,logged
lo28,974,Catonephele_orites,logged
lo28,975,Adelpha _attica,logged
lo28,976,Archaeoprepona_demophon,logged
lo28,977,Archaeoprepona_demophon,logged
lo28,978,Tigridia_acesta,logged
lo28,979,Tigridia_acesta,logged
lo28,980,Ectima_techla,logged
lo28,981,Nessaea_obrinus,logged
lo28,982,Pyrrhogyra_edocla,logged
lo24,983,Catoblepia_berecynthia,logged
lo24,984,Catoblepia_soranus,logged
lo24,985,Archaeoprepona_demophon,logged
lo24,986,Taygetis_cleopatra,logged
lo24,987,Memphis_mora,logged
lo24,988,Archaeoprepona_meander,logged
lo24,989,Bia_actorion,logged
lo24,990,Tigridia_acesta,logged
lo24,991,Heliconius _numata,logged
lo24,992,Catoblepia_berecynthia,logged
lo24,993,Colobura_dirce,logged
lo24,994,Colobura_dirce,logged
lo24,995,Catoblepia_berecynthia,logged
lo24,996,Prepona_pheridamas,logged
lo24,997,Colobura_dirce,logged
lo24,998,Catoblepia_berecynthia,logged
lo24,999,Catoblepia_berecynthia,logged
pr15,1000,Morpho_helenor,primary
pr15,1001,Nessaea_obrinus,primary
pr15,1002,Taygetis_zippora,primary
pr15,1003,Adelpha _cocala,primary
pr15,1004,Opsiphanes_invirae,primary
pr15,1005,Caligo_idomeneus,primary
pr15,1006,Colobura_dirce,primary
pr15,1007,Nessaea_obrinus,primary
pr15,1008,Catoblepia_berecynthia,primary
pr15,1009,Prepona_pheridamas,primary
pr15,1010,Archaeoprepona_demophon,primary
pr15,1011,Archaeoprepona_demophon,primary
pr15,1012,Colobura_dirce,primary
pr15,1013,Heliconius _numata,primary
pr16,1015,Morpho_helenor,primary
pr16,1016,Catonephele_orites,primary
pr16,1017,Archaeoprepona_demophon,primary
pr16,1018,Archaeoprepona_demophon,primary
pr16,1019,Taygetis_cleopatra,primary
pr16,1020,Opsiphanes_invirae,primary
pr16,1021,Heliconius _numata,primary
pr16,1022,Prepona_pheridamas,primary
pr16,1023,Tigridia_acesta,primary
pr16,1024,Bia_actorion,primary
pr16,1025,Opsiphanes_cassina,primary
pr16,1026,Taygetis_cleopatra,primary
pr16,1027,Colobura_dirce,primary
pr16,1028,Caligo_euphorbus,primary
pr16,1029,Catoblepia_berecynthia,primary
pr17,1030,Colobura_dirce,primary
pr17,1031,Morpho_helenor,primary
pr17,1032,Neruda_metharme,primary
pr17,1033,Nessaea_obrinus,primary
pr17,1034,Opsiphanes_cassina,primary
pr17,1035,Archaeoprepona_amphimachus,primary
pr17,1036,Colobura_dirce,primary
pr17,1037,Colobura_dirce,primary
pr17,1038,Neruda_metharme,primary
pr17,1039,Opsiphanes_invirae,primary
pr17,1040,Esthemopsis_,primary
pr17,1041,Opsiphanes_cassiae,primary
pr17,1042,Opsiphanes_invirae,primary
pr17,1043,Archaeoprepona_demophon,primary
pr18,1044,Morpho_helenor,primary
pr18,1045,Nessaea_obrinus,primary
pr18,1046,Morpho_helenor,primary
pr18,1047,Archaeoprepona_demophon,primary
pr18,1048,Bia_actorion,primary
pr18,1049,Nessaea_obrinus,primary
pr18,1050,Catoblepia_berecynthia,primary
pr18,1051,Colobura_dirce,primary
pr18,1052,Nessaea_obrinus,primary
pr18,1053,Nessaea_obrinus,primary
pr18,1054,Paraeuptychia_ocirrhoe,primary
pr18,1055,Nessaea_obrinus,primary
pr18,1056,Morpho_menelaus,primary
pr18,1057,Heliconius _numata,primary
pr18,1058,Bia_actorion,primary
pr18,1059,Catonephele_orites,primary
pr18,1060,Catonephele_orites,primary
pr18,1061,Colobura_dirce,primary
pr18,1062,Catonephele_orites,primary
pr18,1063,Opsiphanes_cassina,primary
pr18,1064,Temenis_laothoe,primary
pr18,1065,Archaeoprepona_demophon,primary
pr18,1066,Morpho_menelaus,primary
lo01,1068,Cissia_proba,logged
lo01,1069,Catoblepia_soranus,logged
lo01,1070,Colobura_dirce,logged
lo01,1071,Prepona_pheridamas,logged
lo01,1072,Catonephele_orites,logged
lo01,1073,Archaeoprepona_demophon,logged
lo01,1074,Taygetis_laches,logged
lo01,1075,Pyrrhogyra_amphiro,logged
lo01,1076,Nessaea_obrinus,logged
lo01,1077,Archaeoprepona_demophon,logged
lo01,1078,Archaeoprepona_demophon,logged
lo01,1079,Catoblepia_berecynthia,logged
lo01,1080,Colobura_dirce,logged
lo01,1081,Morpho_helenor,logged
lo01,1082,Caligo_brasiliensis,logged
lo01,1083,Colobura_dirce,logged
lo01,1084,Archaeoprepona_demophon,logged
lo01,1085,Colobura_dirce,logged
lo01,1086,Colobura_dirce,logged
lo01,1087,Archaeoprepona_licomedes,logged
lo17,1088,Caligo_idomeneus,logged
lo17,1089,Taygetis_sosis,logged
lo17,1090,Archaeoprepona_demophon,logged
lo17,1091,Archaeoprepona_demophon,logged
lo17,1092,Nessaea_obrinus,logged
lo17,1093,Bia_actorion,logged
lo17,1094,Archaeoprepona_demophon,logged
lo17,1095,Prepona_laertes,logged
lo17,1096,Nessaea_obrinus,logged
lo17,1097,Archaeoprepona_demophon,logged
lo17,1098,Catoblepia_soranus,logged
lo17,1099,Morpho_helenor,logged
lo17,1100,Taygetis_thamyra,logged
lo17,1101,Archaeoprepona_demophon,logged
lo17,1102,Nessaea_obrinus,logged
lo17,1103,Morpho_helenor,logged
lo17,1104,Caligo_idomeneus,logged
lo17,1105,Hypothyris_xanthostola,logged
lo17,1106,Cissia_myncea,logged
lo17,1107,Nessaea_obrinus,logged
lo17,1108,Memphis_phantes,logged
lo17,1109,Prepona_pheridamas,logged
lo17,1110,Archaeoprepona_demophon,logged
lo17,1111,Archaeoprepona_demophon,logged
lo17,1112,Morpho_helenor,logged
lo17,1113,Archaeoprepona_licomedes,logged
lo17,1114,Caligo_brasiliensis,logged
lo17,1115,Taygetis_cleopatra,logged
lo17,1116,Colobura_dirce,logged
lo17,1117,Archaeoprepona_demophon,logged
lo17,1118,Catoblepia_berecynthia,logged
lo17,1119,Colobura_dirce,logged
lo17,1120,Catonephele_orites,logged
lo17,1121,Colobura_dirce,logged
lo17,1122,Colobura_dirce,logged
lo17,1123,Nessaea_obrinus,logged
lo17,1124,Caligo_idomeneus,logged
lo17,1125,Taygetis_virgilia,logged
lo17,1126,Archaeoprepona_demophon,logged
lo17,1127,Colobura_dirce,logged
lo17,1128,Archaeoprepona_amphimachus,logged
lo17,1129,Bia_actorion,logged
lo17,1130,Archaeoprepona_demophon,logged
lo01,1131,Nessaea_obrinus,logged
lo01,1132,Colobura_dirce,logged
lo01,1133,Morpho_helenor,logged
lo08,1134,Morpho_helenor,logged
lo08,1135,Caligo_idomeneus,logged
lo08,1136,Archaeoprepona_demophon,logged
lo08,1137,Catoblepia_soranus,logged
lo08,1138,Prepona_claudina,logged
lo08,1139,Prepona_pheridamas,logged
lo08,1140,Archaeoprepona_demophon,logged
lo12,1141,Catonephele_orites,logged
lo12,1142,Archaeoprepona_demophon,logged
lo12,1143,Morpho_helenor,logged
lo12,1144,Zaretis_isidora,logged
lo12,1145,Memphis_moruus,logged
lo12,1146,Catonephele_numillia,logged
lo12,1147,Archaeoprepona_demophoon ,logged
lo12,1148,Memphis_pseudiphis,logged
lo12,1149,Taygetis_cleopatra,logged
lo12,1150,Fountainea_ryphea,logged
lo12,1151,Zaretis_isidora,logged
lo12,1152,Memphis_moruus,logged
lo08,1153,Archaeoprepona_amphimachus,logged
lo08,1154,Prepona_amydon,logged
lo08,1155,Zaretis_isidora,logged
lo08,1156,Chloreuptychia_herseis,logged
lo08,1157,Colobura_dirce,logged
lo08,1158,Temenis_laothoe,logged
lo08,1159,Colobura_dirce,logged
lo08,1160,Morpho_helenor,logged
lo08,1161,Prepona_pheridamas,logged
lo28,1162,Archaeoprepona_licomedes,logged
lo28,1163,Archaeoprepona_licomedes,logged
lo28,1164,Nessaea_obrinus,logged
lo28,1165,Catoblepia_soranus,logged
lo28,1166,Nessaea_obrinus,logged
lo28,1167,Prepona_pheridamas,logged
lo28,1168,Colobura_dirce,logged
lo28,1169,Morpho_helenor,logged
lo28,1170,Temenis_laothoe,logged
lo28,1171,Nessaea_obrinus,logged
lo28,1172,Tigridia_acesta,logged
lo28,1173,Prepona_pheridamas,logged
lo28,1174,Opsiphanes_invirae,logged
lo24,1175,Archaeoprepona_amphimachus,logged
lo24,1176,Catoblepia_soranus,logged
lo24,1177,Archaeoprepona_demophon,logged
lo24,1178,Taygetis_cleopatra,logged
lo24,1179,Archaeoprepona_demophon,logged
lo24,1180,Archaeoprepona_demophon,logged
lo24,1181,Erichthodes_antonina,logged
lo24,1182,Zaretis_isidora,logged
lo24,1191,Catoblepia_soranus,logged
lo24,1183,Rhetus_periander,logged
lo24,1184,Nessaea_obrinus,logged
lo24,1185,Prepona_pheridamas,logged
lo24,1186,Catoblepia_soranus,logged
lo24,1187,Archaeoprepona_demophon,logged
lo24,1189,Colobura_dirce,logged
lo24,1190,Taygetis_cleopatra,logged
pr15,1192,Catoblepia_berecynthia,primary
pr15,1193,Morpho_helenor,primary
pr15,1194,Archaeoprepona_demophon,primary
pr15,1195,Catoblepia_berecynthia,primary
pr15,1196,Opsiphanes_cassina,primary
pr15,1197,Zaretis_isidora,primary
pr15,1198,Archaeoprepona_demophon,primary
pr15,1199,Catoblepia_berecynthia,primary
pr15,1200,Taygetis_cleopatra,primary
pr15,1201,Morpho_helenor,primary
pr15,1202,Archaeoprepona_demophon,primary
pr15,1203,Caligo_eurilochus,primary
pr15,1204,Morpho_helenor,primary
pr15,1205,Morpho_helenor,primary
pr15,1206,Nessaea_obrinus,primary
pr15,1207,Archaeoprepona_licomedes,primary
pr16,1208,Opsiphanes_cassina,primary
pr16,1209,Catonephele_orites,primary
pr16,1210,Nessaea_obrinus,primary
pr16,1211,Morpho_helenor,primary
pr16,1212,Catoblepia_berecynthia,primary
pr16,1213,Euptychoides_castrensis,primary
pr16,1214,Opsiphanes_invirae,primary
pr16,1215,Opsiphanes_cassina,primary
pr16,1216,Morpho_helenor,primary
pr16,1217,Catoblepia_soranus,primary
pr16,1218,Nessaea_obrinus,primary
pr16,1219,Archaeoprepona_demophon,primary
pr16,1220,Adelpha _malea,primary
pr16,1221,Colobura_dirce,primary
pr16,1222,Prepona_pheridamas,primary
pr16,1223,Colobura_dirce,primary
pr17,1224,Heliconius _elevatus,primary
pr17,1226,Chloreuptychia_herseis,primary
pr17,1227,Nessaea_obrinus,primary
pr17,1228,Archaeoprepona_demophoon ,primary
pr17,1229,Adelpha _malea,primary
pr17,1230,Catoblepia_berecynthia,primary
pr17,1231,Prepona_amydon,primary
pr17,1225,Nessaea_obrinus,primary
pr17,1232,Neruda_aoede,primary
pr18,1233,Morpho_helenor,primary
pr18,1234,Colobura_dirce,primary
pr18,1235,Temenis_laothoe,primary
pr18,1236,Catoblepia_soranus,primary
pr18,1237,Prepona_pheridamas,primary
pr18,1238,Caligo_euphorbus,primary
pr18,1239,Colobura_dirce,primary
pr18,1240,Prepona_pheridamas,primary
pr18,1241,Nessaea_obrinus,primary
pr18,1242,Archaeoprepona_meander,primary
pr18,1243,Morpho_helenor,primary
pr18,1244,Nessaea_obrinus,primary
pr18,1245,Adelpha _malea,primary
pr18,1246,Morpho_helenor,primary
pr18,1247,Archaeoprepona_demophon,primary
pr18,1248,Nessaea_obrinus,primary
pr18,1249,Catoblepia_soranus,primary
pr18,1250,Opsiphanes_invirae,primary
pr18,1251,Archaeoprepona_demophon,primary
pr18,1252,Pyrrhogyra_edocla,primary
pr18,1253,Prepona_laertes,primary
pr18,1254,Morpho_helenor,primary
pr18,1255,Nessaea_obrinus,primary
pr18,1256,Colobura_dirce,primary
pr18,1257,Euptychoides_castrensis,primary
lo01,1258,Hypna_clytemnestra,logged
lo01,1259,Tigridia_acesta,logged
lo01,1260,Prepona_laertes,logged
lo01,1261,Fountainea_ryphea,logged
lo01,1262,Catoblepia_berecynthia,logged
lo01,1263,Tigridia_acesta,logged
lo01,1264,Fountainea_ryphea,logged
lo01,1265,Prepona_pheridamas,logged
lo01,1266,Colobura_dirce,logged
lo01,1267,Catoblepia_soranus,logged
lo01,1268,Archaeoprepona_demophon,logged
lo01,1269,Archaeoprepona_demophon,logged
lo01,1270,Colobura_dirce,logged
lo17,1271,Morpho_helenor,logged
lo17,1272,Colobura_dirce,logged
lo17,1273,Opsiphanes_quiteria,logged
lo17,1274,Archaeoprepona_demophon,logged
lo17,1275,Archaeoprepona_amphimachus,logged
lo17,1276,Prepona_pheridamas,logged
lo17,1277,Opsiphanes_invirae,logged
lo17,1278,Caligo_eurilochus,logged
lo17,1279,Morpho_helenor,logged
lo17,1280,Archaeoprepona_licomedes,logged
lo17,1281,Catoblepia_berecynthia,logged
lo17,1282,Colobura_dirce,logged
lo17,1283,Colobura_dirce,logged
lo17,1284,Nessaea_obrinus,logged
lo17,1285,Colobura_dirce,logged
lo17,1286,Morpho_helenor,logged
lo17,1287,Archaeoprepona_demophon,logged
lo17,1288,Colobura_dirce,logged
lo17,1289,Archaeoprepona_licomedes,logged
lo17,1290,Catoblepia_berecynthia,logged
lo17,1291,Morpho_helenor,logged
lo17,1292,Taygetis_cleopatra,logged
lo17,1293,Prepona_pheridamas,logged
lo17,1294,Archaeoprepona_licomedes,logged
lo17,1295,Morpho_helenor,logged
lo17,1296,Prepona_laertes,logged
lo17,1297,Historis_acheronta,logged
lo17,1298,Colobura_dirce,logged
lo17,1299,Catonephele_orites,logged
lo17,1300,Catoblepia_soranus,logged
lo01,1301,Pyrrhogyra_edocla,logged
lo08,1302,Prepona_laertes,logged
lo08,1303,Morpho_helenor,logged
lo08,1304,Bia_actorion,logged
lo08,1305,Taygetis_cleopatra,logged
lo08,1306,Catonephele_orites,logged
lo08,1307,Taygetis_laches,logged
lo08,1308,Heliconius _numata,logged
lo08,1309,Tigridia_acesta,logged
lo08,1310,Archaeoprepona_demophon,logged
lo08,1311,Zaretis_isidora,logged
lo08,1312,Archaeoprepona_demophon,logged
lo08,1313,Archaeoprepona_demophon,logged
lo08,1314,Opsiphanes_invirae,logged
lo08,1315,Zaretis_isidora,logged
lo08,1316,Memphis_laertes,logged
lo08,1317,Prepona_laertes,logged
lo12,1318,Morpho_helenor,logged
lo12,1319,Catoblepia_berecynthia,logged
lo12,1321,Catonephele_orites,logged
lo12,1322,Zaretis_isidora,logged
lo12,1323,Catonephele_orites,logged
lo12,1324,Archaeoprepona_demophon,logged
lo12,1325,Heliconius _wallacei,logged
lo12,1326,Catonephele_orites,logged
lo12,1327,Prepona_pheridamas,logged
lo08,1328,Catonephele_orites,logged
lo08,1329,Catonephele_orites,logged
lo08,1330,Archaeoprepona_demophon,logged
lo08,1331,Prepona_laertes,logged
lo08,1332,Catonephele_orites,logged
lo08,1333,Hamadryas_amphinome,logged
lo08,1334,Prepona_laertes,logged
lo08,1335,Zaretis_isidora,logged
lo08,1336,Zaretis_isidora,logged
lo08,1337,Memphis_,logged
lo08,1338,Archaeoprepona_demophon,logged
lo08,1339,Zaretis_isidora,logged
lo08,1340,Caligo_euphorbus,logged
lo08,1341,Taygetis_thamyra,logged
lo08,1342,Catonephele_orites,logged
lo08,1343,Catonephele_orites,logged
lo08,1344,Prepona_pheridamas,logged
lo08,1346,Opsiphanes_quiteria,logged
lo08,1347,Catoblepia_berecynthia,logged
lo08,1348,Archaeoprepona_demophon,logged
lo08,1349,Opsiphanes_invirae,logged
lo08,1350,Archaeoprepona_demophon,logged
lo08,1351,Opsiphanes_invirae,logged
lo08,1352,Catoblepia_soranus,logged
lo12,1353,Catoblepia_soranus,logged
lo12,1354,Nessaea_obrinus,logged
lo12,1355,Nessaea_obrinus,logged
lo12,1356,Archaeoprepona_demophon,logged
lo12,1357,Archaeoprepona_amphimachus,logged
lo12,1358,Catonephele_orites,logged
lo12,1359,Bia_actorion,logged
lo12,1360,Catoblepia_berecynthia,logged
lo12,1361,Morpho_helenor,logged
lo12,1362,Nessaea_obrinus,logged
lo12,1363,Opsiphanes_invirae,logged
lo12,1364,Archaeoprepona_demophon,logged
lo12,1365,Catonephele_orites,logged
lo12,1366,Pyrrhogyra_amphiro,logged
lo08,1367,Catoblepia_soranus,logged
lo08,1368,Prepona_pheridamas,logged
lo08,1369,Caligo_eurilochus,logged
lo08,1370,Bia_actorion,logged
lo08,1371,Colobura_dirce,logged
lo08,1372,Opsiphanes_cassina,logged
lo28,1373,Prepona_pheridamas,logged
lo28,1374,Opsiphanes_cassiae,logged
lo28,1375,Colobura_dirce,logged
lo28,1376,Catoblepia_berecynthia,logged
lo28,1377,Opsiphanes_cassiae,logged
lo28,1378,Tigridia_acesta,logged
lo28,1379,Zaretis_isidora,logged
lo28,1380,Prepona_pheridamas,logged
lo28,1381,Opsiphanes_invirae,logged
lo28,1382,Catoblepia_soranus,logged
lo28,1383,Heliconius _numata,logged
lo28,1384,Colobura_dirce,logged
lo24,1385,Zaretis_isidora,logged
lo24,1386,Adelpha _mesentina,logged
lo24,1387,Zaretis_isidora,logged
lo24,1388,Zaretis_isidora,logged
lo24,1389,Pyrrhogyra_stratonicius,logged
lo24,1392,Tigridia_acesta,logged
lo24,1393,Archaeoprepona_demophon,logged
lo24,1394,Opsiphanes_quiteria,logged
lo24,1395,Chloreuptychia_herseis,logged
lo24,1396,Caligo_euphorbus,logged
lo24,1397,Catoblepia_berecynthia,logged
lo24,1398,Colobura_dirce,logged
lo24,1399,Colobura_dirce,logged
lo24,1400,Catoblepia_berecynthia,logged
lo24,1401,Catoblepia_berecynthia,logged
lo24,1402,Opsiphanes_invirae,logged
lo24,1403,Catoblepia_soranus,logged
pr15,1404,Memphis_moruus,primary
